edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,probability_age_permuted_control
MF2104_P0_M1->MF2104_P1_M2,MF2104_P0_M1,MF2104_P1_M2,0.8500426330684405,0.999999,13.815509557935018,5.448042017667989e-11,-5.448042017519583e-11,0.19709134736881045,0.3172801004869963,-0.2755690808516789,0.12018875311818583,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.14483729508530394, 'anorthite': -0.2724114276812056, 'k_feldspar': 0.02085360560582457, 'NO3src': 0.591036459578826, 'denit': 0.8978155474559242, 'CaNa_exch': 0.039275343166321405, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.005617821736778362}",denit,denitrification,gypsum,sulfate_source,2104,development,0,,,1.4709067883226891e-05,1.4709067883226891e-05,1.4709067883226891e-05
MF2104_P0_M1->MF2104_P2_M2,MF2104_P0_M1,MF2104_P2_M2,1.3004831886842008,0.999999,13.815509557935018,0.02577143147692724,-0.02544494559196577,0.16063200431865288,0.1613666247041376,-0.14959743641885134,0.0007346203854847189,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.05638494903851478, 'anorthite': 0.09901057521854094, 'k_feldspar': 0.037024504398849335, 'NO3src': 0.070815149873927, 'denit': 0.064723031094005, 'CaNa_exch': 0.0, 'NaCa_exch': 0.004042079815123606, 'MgNa_exch': 0.015072946763365845, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6421064054957979,0.6421064054957979,1e-06
MF2104_P0_M1->MF2104_P0_M3,MF2104_P0_M1,MF2104_P0_M3,1.4913976837237037,0.999999,13.815509557935018,1.3114664614948267e-07,-1.31146637549762e-07,0.15631531978724683,0.1563153936781226,-0.14523856493982087,7.389087577913678e-08,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.19398762751243803, 'anorthite': -0.1644782979677825, 'k_feldspar': 0.03344769682066923, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.019936119440496714, 'NaCa_exch': 0.0, 'MgNa_exch': 0.018387195959713835, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,0,,,0.7290407962778056,0.7290407962778056,0.7290407962778056
MF2104_P0_M1->MF2104_P1_M3,MF2104_P0_M1,MF2104_P1_M3,1.5772140028744488,0.999999,13.815509557935018,6.883382752675994e-15,-6.8833827526759706e-15,0.21067913065360744,0.3289573666932015,-0.2843946999789374,0.11827823603959409,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1780734951676523, 'anorthite': -0.3088067593182136, 'k_feldspar': 0.016778395636827186, 'NO3src': 0.8184924901442558, 'denit': 1.1252671948490955, 'CaNa_exch': 0.08209030586948872, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007478070401631385}",denit,denitrification,denit,denitrification,2104,development,0,,,6.475054066531176e-06,6.475054066531176e-06,1e-06
MF2104_P0_M1->MF2104_P2_M3,MF2104_P0_M1,MF2104_P2_M3,1.820552472657561,0.999999,13.815509557935018,1.0889137918031767e-07,-1.0889137325165188e-07,0.16840694087256386,0.17159599750135995,-0.1583669196984157,0.003189056628796094,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10441063893973027, 'anorthite': 0.033489010627081234, 'k_feldspar': 0.04361942614882374, 'NO3src': 0.04657535681569347, 'denit': 0.2900606334840875, 'CaNa_exch': 0.010969825876065036, 'NaCa_exch': 0.0, 'MgNa_exch': 0.039362126926626224, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.44256015492152356,0.44256015492152356,0.44256015492152356
MF2104_P0_M1->MF2104_P2_M1,MF2104_P0_M1,MF2104_P2_M1,1.0880006526384272,0.059698635485390006,-2.7568912604839055,1.6811406380192158,-0.9862423151772088,0.1693697984320721,0.17119349255467095,-0.15802330798907713,0.0018236941225988623,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.21207794097161697, 'anorthite': -0.24935255962772512, 'k_feldspar': 0.05043249063294026, 'NO3src': 0.2361017990470187, 'denit': 0.22553296365407252, 'CaNa_exch': 0.07755592234013199, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.004743874341794417,1e-06,0.004743874341794417
MF2104_P0_M1->MF2104_P1_M1,MF2104_P0_M1,MF2104_P1_M1,0.5759543601808341,0.02391692093144171,-3.708961507591993,0.774468215076173,-0.5735007808990059,0.1587349142481695,0.1587431146797703,-0.14733589585634327,8.200431600796643e-06,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10366943129555946, 'anorthite': -0.2037869767112196, 'k_feldspar': 0.010863861192154618, 'NO3src': 0.0, 'denit': 0.23243156461870076, 'CaNa_exch': 0.084610240756706, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.025934397048475163}",denit,denitrification,denit,denitrification,2104,development,0,,,0.009487485886494264,1e-06,0.009487485886494264
MF2104_P0_M2->MF2104_P0_M3,MF2104_P0_M2,MF2104_P0_M3,0.7463365333121881,0.999999,13.815509557935018,1.568121126517291e-05,-1.568108831626486e-05,0.1538937808180273,0.15389378081406369,-0.14314211949433542,-3.963607220214271e-12,True,8,7,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11408317273650281, 'anorthite': 0.028779736815469244, 'k_feldspar': 0.027765247050696988, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.005634402030420931, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,1,silicate_weathering,silicate_exchange,0.7657859754938781,0.7657859754938781,1e-06
MF2104_P0_M2->MF2104_P1_M3,MF2104_P0_M2,MF2104_P1_M3,0.9218282529390255,0.999999,13.815509557935018,2.520206265899423e-13,-2.5202062658991053e-13,0.21815555372771772,0.3533084325134923,-0.3025522851556843,0.1351528787857746,True,8,4,"{'calcite': 'upper', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11032330365240134, 'anorthite': -0.17880624070278112, 'k_feldspar': 0.013698175202008028, 'NO3src': 0.8438833595848407, 'denit': 1.1641180966176892, 'CaNa_exch': 0.08619430989818107, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.03788545682419484}",denit,denitrification,denit,denitrification,2104,development,0,,,1.19704546972124e-06,1.19704546972124e-06,1.19704546972124e-06
MF2104_P0_M2->MF2104_P2_M3,MF2104_P0_M2,MF2104_P2_M3,1.3065718412762994,0.999999,13.815509557935018,7.873876187946286e-05,-7.873566214586342e-05,0.1763231780179285,0.18518975436053853,-0.16990289202967043,0.008866576342610039,True,8,4,"{'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.04986203509201169, 'anorthite': 0.12580572053220582, 'k_feldspar': 0.03916238334852857, 'NO3src': 0.09227299375169577, 'denit': 0.35703618985139673, 'CaNa_exch': 0.03741701472345205, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00019321104800296038, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.21361444800610196,0.21361444800610196,0.21361444800610196
MF2104_P0_M2->MF2104_P1_M2,MF2104_P0_M2,MF2104_P1_M2,0.43683829491078785,0.5880630588083288,0.3559639027444905,3.159699618056355e-09,-3.159699613064504e-09,0.20485587797954696,0.351027122006475,-0.3008651342809742,0.14617124402692805,True,8,4,"{'calcite': 'upper', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0894283206816675, 'anorthite': -0.17717589865537853, 'k_feldspar': 0.016583961981436326, 'NO3src': 0.6342930892619971, 'denit': 0.9614131348381427, 'CaNa_exch': 0.06329037137879195, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04358894521482998}",denit,denitrification,gypsum,sulfate_source,2104,development,0,,,2.141287603102674e-08,2.141287603102674e-08,2.141287603102674e-08
MF2104_P0_M2->MF2104_P2_M2,MF2104_P0_M2,MF2104_P2_M2,1.0942391889990997,0.18323792669004013,-1.4945623782775033,0.553532142520395,-0.4405311400266193,0.16785075780121195,0.17207264373294393,-0.1587736719412623,0.004221885931731978,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.006387876113465457, 'anorthite': 0.2106660028181014, 'k_feldspar': 0.031082347761106643, 'NO3src': 0.08254959410922454, 'denit': 0.09810882778903215, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007211957325080493}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.006536253689509427,1e-06,0.006536253689509427
MF2104_P0_M3->MF2104_P2_M3,MF2104_P0_M3,MF2104_P2_M3,1.0420033773778117,0.6609112817737854,0.6673578338261072,2.6817179155204314,-1.3033794681216917,0.17069843068317042,0.17926396804844355,-0.16489048796978492,0.00856553736527313,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.038784827337469685, 'anorthite': 0.03658393224327569, 'k_feldspar': -0.0008248366229811524, 'NO3src': 0.16371240091586373, 'denit': 0.42901890857393177, 'CaNa_exch': 0.08113803397973891, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011138928163753916}",denit,denitrification,denit,denitrification,2104,development,0,,,0.0072388378319182285,1e-06,0.0072388378319182285
MF2104_P0_M3->MF2104_P1_M3,MF2104_P0_M3,MF2104_P1_M3,0.5110694977219651,0.5555233350197071,0.22301305908985736,4.7547854588858085e-07,-4.754784328486929e-07,0.21448105038866722,0.34664472512111194,-0.29761610994531584,0.13216367473244472,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.01397292911583754, 'anorthite': -0.2583111849447959, 'k_feldspar': -0.018129622098470653, 'NO3src': 0.9088487107181765, 'denit': 1.2287464642289156, 'CaNa_exch': 0.126869656450416, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.054314819104904245}",denit,denitrification,denit,denitrification,2104,development,0,,,2.7792311138685626e-08,2.7792311138685626e-08,2.7792311138685626e-08
MF2104_P1_M0->MF2104_P1_M1,MF2104_P1_M0,MF2104_P1_M1,0.6731809105318878,0.999999,13.815509557935018,1.966719311057708e-06,-1.96671737706782e-06,0.1535665401211995,0.15680259346409725,-0.1456598143493947,0.0032360533428977545,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.056960635080278356, 'anorthite': -0.07811532717872757, 'k_feldspar': -0.005272133377004816, 'NO3src': 0.0, 'denit': 0.22895029439045436, 'CaNa_exch': 0.06357539957140493, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.016625815744500134}",denit,denitrification,NO3src,other,2104,development,1,denitrification,denitrification,0.7212354203317759,0.7212354203317759,0.7212354203317759
MF2104_P1_M0->MF2104_P2_M1,MF2104_P1_M0,MF2104_P2_M1,0.8134343376034153,0.999999,13.815509557935018,0.00010182534683091526,-0.00010182016298218178,0.1584340865414414,0.15843408654174934,-0.1470691677531234,3.079481114554028e-13,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11404413729891623, 'anorthite': -0.02917009806153314, 'k_feldspar': 0.04175514937190383, 'NO3src': 0.06673184832495992, 'denit': 0.06898177805595324, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.032302351544097864, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,0,,,0.6941452189222791,0.6941452189222791,0.6941452189222791
MF2104_P1_M0->MF2104_P0_M1,MF2104_P1_M0,MF2104_P0_M1,0.9193939866629699,0.999999,13.815509557935018,2.0687414481470943e-06,-2.068739308304456e-06,0.15374611326240487,0.15436569278031373,-0.1435510093771441,0.0006195795179088637,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0037595985780957217, 'albite': -0.025812236225173594, 'anorthite': 0.05478091029761093, 'k_feldspar': -0.01825241983258399, 'NO3src': 0.0, 'denit': 0.016247158337859554, 'CaNa_exch': 0.012375448579419777, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00022003990371870043, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.7588990447840995,0.7588990447840995,1e-06
MF2104_P1_M0->MF2104_P1_M2,MF2104_P1_M0,MF2104_P1_M2,1.4338708488942111,0.999999,13.815509557935018,1.1102230246251565e-16,-1.1102230246251565e-16,0.194944362041517,0.2934039016241927,-0.25727742659004915,0.09845953958267573,True,7,4,"{'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.06571300353701962, 'anorthite': -0.12947541306105426, 'k_feldspar': 0.01355601682358177, 'NO3src': 0.4381624000149213, 'denit': 0.7771824721103856, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.012542156374071656, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,8.055728169966698e-05,8.055728169966698e-05,1e-06
MF2104_P1_M0->MF2104_P2_M2,MF2104_P1_M0,MF2104_P2_M2,1.482729725738497,0.999999,13.815509557935018,1.6209256159528598e-13,-1.6209256159527285e-13,0.15919888973088792,0.1591988897310248,-0.14772915423490587,1.368904989362818e-13,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.006099976654225585, 'anorthite': 0.19849006914334785, 'k_feldspar': 0.021859529889555897, 'NO3src': 0.0, 'denit': 0.017234207850224424, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0186488112305538, 'MgNa_exch': 0.0272577913672645, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6809654146795225,0.6809654146795225,0.6809654146795225
MF2104_P1_M0->MF2104_P0_M2,MF2104_P1_M0,MF2104_P0_M2,1.5618257639805613,0.999999,13.815509557935018,3.0730973321671553e-12,-3.0730973321624333e-12,0.15578350136607486,0.156178527398318,-0.14512019379192984,0.00039502603224314536,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02306630961690665, 'albite': 0.035041155772021465, 'anorthite': -0.07984570854358512, 'k_feldspar': -0.007485876266882649, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0012343797398091305, 'NaCa_exch': 0.0, 'MgNa_exch': 0.03198574454975666, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.73120922678112,0.73120922678112,0.73120922678112
MF2104_P1_M0->MF2104_P1_M3,MF2104_P1_M0,MF2104_P1_M3,2.1656165300574584,0.999999,13.815509557935018,0.0,-0.0,0.20705021124636652,0.29923458177327455,-0.26177530781523817,0.09218437052690803,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.08321577131278604, 'anorthite': -0.12934563686239473, 'k_feldspar': 0.012081604536604005, 'NO3src': 0.643515836993743, 'denit': 0.9762926888046325, 'CaNa_exch': 0.020335945238412288, 'NaCa_exch': 0.0, 'MgNa_exch': 0.019055225713278192, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,5.3028485153819694e-05,5.3028485153819694e-05,1e-06
MF2104_P1_M0->MF2104_P2_M3,MF2104_P1_M0,MF2104_P2_M3,2.202150420574664,0.999999,13.815509557935018,0.0,-0.0,0.16739642502918134,0.16756503183733026,-0.15492041079749153,0.00016860680814892448,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.06253283098830546, 'anorthite': 0.12054659528017389, 'k_feldspar': 0.026227308753087045, 'NO3src': 0.0, 'denit': 0.26481136905448127, 'CaNa_exch': 0.005681505913823215, 'NaCa_exch': 0.0, 'MgNa_exch': 0.047581897060176175, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.522395707227467,0.522395707227467,0.522395707227467
MF2104_P1_M1->MF2104_P1_M2,MF2104_P1_M1,MF2104_P1_M2,0.7643749535299748,0.999999,13.815509557935018,3.709610396709334e-11,-3.709610396640528e-11,0.16149599577248397,0.16561337748849628,-0.15324745274488646,0.004117381716012308,True,8,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.07078955149573307, 'anorthite': -0.164138965894224, 'k_feldspar': 0.007727136744164008, 'NO3src': 0.0, 'sulfate_reduction': 0.36017721644122963, 'iron_reduction': 0.006905814911718229, 'CaNa_exch': 0.0048557716932249775, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0008370572431658338, 'NaMg_exch': 0.0}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2104,development,1,sulfate_reduction,sulfate_reduction,0.5609891093221139,0.5609891093221139,0.5609891093221139
MF2104_P1_M1->MF2104_P2_M2,MF2104_P1_M1,MF2104_P2_M2,0.8920130555522406,0.999999,13.815509557935018,0.018132620667062154,-0.01797018534757161,0.1610885986875904,0.16113735523912762,-0.1494000034174575,4.87565515372157e-05,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.027039139853894906, 'anorthite': 0.14192217831209333, 'k_feldspar': 0.012464952930645676, 'NO3src': 0.23911443109365196, 'sulfate_reduction': 0.00970214615490145, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.009636252752650478, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2104,development,0,,,0.6463134659351495,0.6463134659351495,0.6463134659351495
MF2104_P1_M1->MF2104_P0_M2,MF2104_P1_M1,MF2104_P0_M2,0.9600982864929761,0.999999,13.815509557935018,0.030934648171043223,-0.03046581618878294,0.1573058631020872,0.1621687199762145,-0.15028784580364868,0.004862856874127297,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02961728717279543, 'albite': 0.05875404904981308, 'anorthite': -0.14215981574445977, 'k_feldspar': -0.01658063127124026, 'NO3src': 0.22532657382058763, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.02411261570641265, 'NaCa_exch': 0.0, 'MgNa_exch': 0.013815667283041963, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2104,development,0,,,0.6272251935199797,0.6272251935199797,1e-06
MF2104_P1_M1->MF2104_P1_M3,MF2104_P1_M1,MF2104_P1_M3,1.4927338088916071,0.999999,13.815509557935018,4.996003610813217e-15,-4.9960036108132044e-15,0.17056656382629756,0.17454604845380975,-0.16088173120548582,0.0039794846275121865,True,8,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.06053709198201437, 'anorthite': -0.11656212728129106, 'k_feldspar': 0.011685355751097642, 'NO3src': 0.0, 'sulfate_reduction': 0.3758921087773232, 'iron_reduction': 0.08490964897473526, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0007247515363246564, 'MgNa_exch': 0.017689165363560647, 'NaMg_exch': 0.0}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2104,development,0,,,0.38589999141367176,0.38589999141367176,1e-06
MF2104_P1_M1->MF2104_P2_M3,MF2104_P1_M1,MF2104_P2_M3,1.5631615872329583,0.999999,13.815509557935018,4.445703393208152e-08,-4.4457032943867616e-08,0.15884025372505575,0.1588402537210207,-0.14741972372862758,-4.0350500718489e-12,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.04957405905288755, 'anorthite': 0.11966233261321443, 'k_feldspar': 0.023279520949128933, 'NO3src': 0.0, 'sulfate_reduction': 0.07467709241917364, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.005627588182513098, 'MgNa_exch': 0.041558635888218384, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6871824406310315,0.6871824406310315,0.6871824406310315
MF2104_P1_M1->MF2104_P0_M3,MF2104_P1_M1,MF2104_P0_M3,1.5980058449927421,0.999999,13.815509557935018,7.830626232058102e-08,-7.830625925464582e-08,0.1611438794083532,0.16646496864462285,-0.15397778086219893,0.005321089236269644,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.03725210479639648, 'albite': 0.1722853897336191, 'anorthite': -0.10114932072060352, 'k_feldspar': 0.008761245059598563, 'NO3src': 0.22639433520220592, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.005877758428924899, 'NaCa_exch': 0.0, 'MgNa_exch': 0.021666966626933522, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2104,development,0,,,0.5442040066819249,0.5442040066819249,0.5442040066819249
MF2104_P1_M1->MF2104_P0_M1,MF2104_P1_M1,MF2104_P0_M1,0.5759543601808341,0.9760830790685583,3.708961507591993,0.6179447988072411,-0.48115670112429254,0.15712375523461525,0.15968664550079348,-0.1481498354367602,0.0025628902661782305,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.01683572770703254, 'albite': -0.008876632091475167, 'anorthite': 0.011710074075150942, 'k_feldspar': -0.02741259189125743, 'NO3src': 0.2280950981872977, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.01597649297570897, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.005970484855893709}",NO3src,other,NO3src,other,2104,development,0,,,0.08166422787092335,1e-06,0.08166422787092335
MF2104_P1_M1->MF2104_P2_M1,MF2104_P1_M1,MF2104_P2_M1,0.5120462924575928,0.6633171005470724,0.678111621012272,1.5652402859385637,-0.9420521529636396,0.15866628765547186,0.15866628765289073,-0.14726959162297784,-2.581129754375411e-12,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11933289349746849, 'anorthite': -0.06618204912923896, 'k_feldspar': 0.036868044137249985, 'NO3src': 0.24723595879946467, 'sulfate_reduction': 0.017324172079280577, 'iron_reduction': 0.0, 'CaNa_exch': 0.0031507405136370894, 'NaCa_exch': 0.0, 'MgNa_exch': 0.022544615805032125, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2104,development,0,,,0.03628191658587133,1e-06,1e-06
