edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,permuted_negative_age_cost,probability_age_permuted_control
MF2104_P0_M0->MF2104_P1_M1,MF2104_P0_M0,MF2104_P1_M1,0.86683710501443,0.999999,13.815509557935018,0.0012648303326269967,-0.0012640311085927122,0.15410845050414793,0.15739050193122045,-0.1461679037399824,0.0032820514270725243,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.032021796797240126, 'anorthite': -0.014959948684440486, 'k_feldspar': -0.004368925773748484, 'NO3src': 0.0, 'denit': 0.20165388815489202, 'CaNa_exch': 0.022471780603822815, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.010612399891399003}",denit,denitrification,NO3src,other,2104,development,0,,,0.7116397081193072,0.7023125453792948,-0.5707042288729696,0.8587257916345697
MF2104_P0_M0->MF2104_P2_M1,MF2104_P0_M0,MF2104_P2_M1,1.2551669390265696,0.999999,13.815509557935018,0.02263158453267607,-0.02237928968460898,0.1599112596119852,0.1599112596081106,-0.1483435018541375,-3.874622844790565e-12,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.09033895074717299, 'anorthite': 0.03090114763732646, 'k_feldspar': 0.04281981997295706, 'NO3src': 0.05567807124942434, 'denit': 0.03603388992539684, 'CaNa_exch': 0.0, 'NaCa_exch': 0.039271397488700954, 'MgNa_exch': 0.03802978099763641, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,0,,,0.6684307846351907,0.663202167112215,-0.061347877353037414,0.677512366257354
MF2104_P0_M0->MF2104_P0_M2,MF2104_P0_M0,MF2104_P0_M2,1.4179374556246513,0.999999,13.815509557935018,0.0038585743638462886,-0.0038511491601236694,0.15658635696302073,0.15742049792534127,-0.14619382032161637,0.0008341409623205398,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02103438769222681, 'albite': 0.02781566230890714, 'anorthite': -0.04061595377045884, 'k_feldspar': -0.011751101675465609, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.01645187935507136, 'MgNa_exch': 0.027036940527533852, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,denit,denitrification,2104,development,0,,,0.7111450145847181,0.7026738457522597,-0.610428340927782,0.8662495780864113
MF2104_P0_M0->MF2104_P1_M2,MF2104_P0_M0,MF2104_P1_M2,1.4670920340211449,0.999999,13.815509557935018,0.21976831871221159,-0.19866093801645673,0.19819016039829485,0.29848190569070165,-0.2611958172455258,0.10029174529240681,True,7,3,"{'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.03701081559334623, 'anorthite': -0.05180761986905222, 'k_feldspar': 0.013988211856130401, 'NO3src': 0.419137205587701, 'denit': 0.7323007338275295, 'CaNa_exch': 0.0, 'NaCa_exch': 0.04509832382527017, 'MgNa_exch': 0.0185824663389068, 'NaMg_exch': 0.0}",denit,denitrification,gypsum,sulfate_source,2104,development,0,,,5.596359401584821e-05,3.625202224636328e-05,-0.012399074720445689,2.6600676597203055e-05
MF2104_P0_M0->MF2104_P2_M2,MF2104_P0_M0,MF2104_P2_M2,1.7564530436388732,0.999999,13.815509557935018,0.01024600521794175,-0.010193870717642287,0.16309279494301415,0.1631010372882638,-0.15108974619313834,8.242345249653837e-06,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.009022966191477327, 'anorthite': 0.26134141726045584, 'k_feldspar': 0.016902364151691295, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.056604111294295274, 'MgNa_exch': 0.03277709440564899, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6096351076792609,0.5950549978481402,-3.0645682103040306,0.9957698903921809
MF2104_P0_M0->MF2104_P0_M3,MF2104_P0_M0,MF2104_P0_M3,2.16267256210379,0.999999,13.815509557935018,0.0017068607567002907,-0.001705405725334246,0.16255084433426145,0.1639719575261222,-0.1518382575466383,0.0014211131918607511,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.028734865658629934, 'albite': 0.1417122828539229, 'anorthite': 0.0, 'k_feldspar': 0.013549402273309096, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.03442379637807588, 'MgNa_exch': 0.03482399961234584, 'NaMg_exch': 0.0}",albite,silicate_exchange,denit,denitrification,2104,development,0,,,0.5929537943871579,0.5735960695346086,-0.041066684923630074,0.5895140841967678
MF2104_P0_M0->MF2104_P1_M3,MF2104_P0_M0,MF2104_P1_M3,2.2164336637534756,0.999999,13.815509557935018,0.2288792791689911,-0.20610259888299276,0.20987999608569005,0.30333682767929926,-0.26492776640943194,0.09345683159360921,True,7,3,"{'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0597994586770958, 'anorthite': -0.057419125364528485, 'k_feldspar': 0.011004965106369844, 'NO3src': 0.63486618209986, 'denit': 0.9415136944253585, 'CaNa_exch': 0.0, 'NaCa_exch': 0.01880157103932675, 'MgNa_exch': 0.022399414991906657, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,3.95576644345515e-05,2.5346602669630564e-05,-0.5910887286056902,4.806099332222999e-05
MF2104_P0_M1->MF2104_P0_M2,MF2104_P0_M1,MF2104_P0_M2,0.746253499679715,0.999999,13.815509557935018,0.06326873697076495,-0.061347877353037414,0.15399595891054554,0.1539971675198545,-0.14323171359403464,1.2086093089669347e-06,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.08452838507279739, 'anorthite': -0.20716321742340355, 'k_feldspar': 0.004873139082000886, 'NO3src': 0.0, 'denit': 0.0007332209078566775, 'CaNa_exch': 0.035763652917908145, 'NaCa_exch': 0.0, 'MgNa_exch': 0.014090594952269792, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,1,carbonate_precipitation,carbonate,0.7642887013817395,0.7772098209889216,-0.06533911711390267,0.7783563235458552
MF2104_P0_M1->MF2104_P1_M2,MF2104_P0_M1,MF2104_P1_M2,0.8500426330684405,0.999999,13.815509557935018,0.41271705697734673,-0.345514840889169,0.19709134736881045,0.3172801004869963,-0.2755690808516789,0.12018875311818583,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.14483729508530394, 'anorthite': -0.2724114276812056, 'k_feldspar': 0.02085360560582457, 'NO3src': 0.591036459578826, 'denit': 0.8978155474559242, 'CaNa_exch': 0.039275343166321405, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.005617821736778362}",denit,denitrification,gypsum,sulfate_source,2104,development,0,,,1.4709067883226891e-05,1.1119353118845736e-05,-4.0980099055034714e-05,6.262081603723136e-06
MF2104_P0_M1->MF2104_P2_M2,MF2104_P0_M1,MF2104_P2_M2,1.3004831886842008,0.999999,13.815509557935018,0.06752097764142023,-0.06533911711390267,0.16063200431865288,0.1613666247041376,-0.14959743641885134,0.0007346203854847189,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.05638494903851478, 'anorthite': 0.09901057521854094, 'k_feldspar': 0.037024504398849335, 'NO3src': 0.070815149873927, 'denit': 0.064723031094005, 'CaNa_exch': 0.0, 'NaCa_exch': 0.004042079815123606, 'MgNa_exch': 0.015072946763365845, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6421064054957979,0.6512638900826089,-0.6630599154589457,0.8345211133852177
MF2104_P0_M1->MF2104_P0_M3,MF2104_P0_M1,MF2104_P0_M3,1.4913976837237037,0.999999,13.815509557935018,0.001484587102662299,-0.0014834861926927376,0.15631531978724683,0.1563153936781226,-0.14523856493982087,7.389087577913678e-08,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.19398762751243803, 'anorthite': -0.1644782979677825, 'k_feldspar': 0.03344769682066923, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.019936119440496714, 'NaCa_exch': 0.0, 'MgNa_exch': 0.018387195959713835, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,0,,,0.7290407962778056,0.7212950430927182,-0.5062226362859724,0.8568995153731004
MF2104_P0_M1->MF2104_P1_M3,MF2104_P0_M1,MF2104_P1_M3,1.5772140028744488,0.999999,13.815509557935018,0.36373044158872836,-0.31022391642250535,0.21067913065360744,0.3289573666932015,-0.2843946999789374,0.11827823603959409,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1780734951676523, 'anorthite': -0.3088067593182136, 'k_feldspar': 0.016778395636827186, 'NO3src': 0.8184924901442558, 'denit': 1.1252671948490955, 'CaNa_exch': 0.08209030586948872, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007478070401631385}",denit,denitrification,denit,denitrification,2104,development,0,,,6.475054066531176e-06,4.368812546465923e-06,-1.972055098886732,6.915831842876722e-05
MF2104_P0_M1->MF2104_P2_M3,MF2104_P0_M1,MF2104_P2_M3,1.820552472657561,0.999999,13.815509557935018,0.010480606280974206,-0.010426065476449831,0.16840694087256386,0.17159599750135995,-0.1583669196984157,0.003189056628796094,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10441063893973027, 'anorthite': 0.033489010627081234, 'k_feldspar': 0.04361942614882374, 'NO3src': 0.04657535681569347, 'denit': 0.2900606334840875, 'CaNa_exch': 0.010969825876065036, 'NaCa_exch': 0.0, 'MgNa_exch': 0.039362126926626224, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.44256015492152356,0.41662435988541396,-0.0017218845118158505,0.413112621606721
MF2104_P0_M1->MF2104_P2_M1,MF2104_P0_M1,MF2104_P2_M1,1.0880006526384272,0.059698635485390006,-2.7568912604839055,1.7882446242810914,-1.025412230900367,0.1693697984320721,0.17119349255467095,-0.15802330798907713,0.0018236941225988623,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.21207794097161697, 'anorthite': -0.24935255962772512, 'k_feldspar': 0.05043249063294026, 'NO3src': 0.2361017990470187, 'denit': 0.22553296365407252, 'CaNa_exch': 0.07755592234013199, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.004743874341794417,0.007535899325277347,-0.010337153621489521,0.0014032324193228858
MF2104_P0_M1->MF2104_P1_M1,MF2104_P0_M1,MF2104_P1_M1,0.5759543601808341,0.02391692093144171,-3.708961507591993,0.8412198997360699,-0.610428340927782,0.1587349142481695,0.1587431146797703,-0.14733589585634327,8.200431600796643e-06,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10366943129555946, 'anorthite': -0.2037869767112196, 'k_feldspar': 0.010863861192154618, 'NO3src': 0.0, 'denit': 0.23243156461870076, 'CaNa_exch': 0.084610240756706, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.025934397048475163}",denit,denitrification,denit,denitrification,2104,development,0,,,0.009487485886494264,0.00761583683510824,-0.010193870717642287,0.002822028893099724
MF2104_P0_M2->MF2104_P0_M3,MF2104_P0_M2,MF2104_P0_M3,0.7463365333121881,0.999999,13.815509557935018,0.04050370515349885,-0.039704927780818716,0.1538937808180273,0.15389378081406369,-0.14314211949433542,-3.963607220214271e-12,True,8,7,"{'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11408317273650281, 'anorthite': 0.028779736815469244, 'k_feldspar': 0.027765247050696988, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.005634402030420931, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,1,silicate_weathering,silicate_exchange,0.7657859754938781,0.7724851810615977,-0.23341017612181006,0.8240942495312121
MF2104_P0_M2->MF2104_P1_M3,MF2104_P0_M2,MF2104_P1_M3,0.9218282529390255,0.999999,13.815509557935018,0.826745331168941,-0.6025358758731095,0.21815555372771772,0.3533084325134923,-0.3025522851556843,0.1351528787857746,True,8,4,"{'calcite': 'upper', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11032330365240134, 'anorthite': -0.17880624070278112, 'k_feldspar': 0.013698175202008028, 'NO3src': 0.8438833595848407, 'denit': 1.1641180966176892, 'CaNa_exch': 0.08619430989818107, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.03788545682419484}",denit,denitrification,denit,denitrification,2104,development,0,,,1.19704546972124e-06,1.1723241322768367e-06,-0.010426065476449831,4.38190920493309e-07
MF2104_P0_M2->MF2104_P2_M3,MF2104_P0_M2,MF2104_P2_M3,1.3065718412762994,0.999999,13.815509557935018,0.010390766569835215,-0.010337153621489521,0.1763231780179285,0.18518975436053853,-0.16990289202967043,0.008866576342610039,True,8,4,"{'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.04986203509201169, 'anorthite': 0.12580572053220582, 'k_feldspar': 0.03916238334852857, 'NO3src': 0.09227299375169577, 'denit': 0.35703618985139673, 'CaNa_exch': 0.03741701472345205, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00019321104800296038, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.21361444800610196,0.18524251807429995,-0.02237928968460898,0.18828224698933294
MF2104_P0_M2->MF2104_P1_M2,MF2104_P0_M2,MF2104_P1_M2,0.43683829491078785,0.5880630588083288,0.3559639027444905,0.7695127547251053,-0.5707042288729696,0.20485587797954696,0.351027122006475,-0.3008651342809742,0.14617124402692805,True,8,4,"{'calcite': 'upper', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0894283206816675, 'anorthite': -0.17717589865537853, 'k_feldspar': 0.016583961981436326, 'NO3src': 0.6342930892619971, 'denit': 0.9614131348381427, 'CaNa_exch': 0.06329037137879195, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04358894521482998}",denit,denitrification,gypsum,sulfate_source,2104,development,0,,,2.141287603102674e-08,8.110026106050715e-09,-1.025412230900367,1.7267534063510854e-08
MF2104_P0_M2->MF2104_P2_M2,MF2104_P0_M2,MF2104_P2_M2,1.0942391889990997,0.18323792669004013,-1.4945623782775033,0.6285334748393681,-0.48767990115037746,0.16785075780121195,0.17207264373294393,-0.1587736719412623,0.004221885931731978,True,8,5,"{'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.006387876113465457, 'anorthite': 0.2106660028181014, 'k_feldspar': 0.031082347761106643, 'NO3src': 0.08254959410922454, 'denit': 0.09810882778903215, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007211957325080493}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.006536253689509427,0.0046258049631319395,-0.20610259888299276,0.002901993212256841
MF2104_P0_M3->MF2104_P2_M3,MF2104_P0_M3,MF2104_P2_M3,1.0420033773778117,0.6609112817737854,0.6673578338261072,2.8390142468580235,-1.3452156270974802,0.17069843068317042,0.17926396804844355,-0.16489048796978492,0.00856553736527313,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.038784827337469685, 'anorthite': 0.03658393224327569, 'k_feldspar': -0.0008248366229811524, 'NO3src': 0.16371240091586373, 'denit': 0.42901890857393177, 'CaNa_exch': 0.08113803397973891, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011138928163753916}",denit,denitrification,denit,denitrification,2104,development,0,,,0.0072388378319182285,0.023298554284152468,-0.08382780234066596,0.002922984866559527
MF2104_P0_M3->MF2104_P1_M3,MF2104_P0_M3,MF2104_P1_M3,0.5110694977219651,0.5555233350197071,0.22301305908985736,0.659012650052075,-0.5062226362859724,0.21448105038866722,0.34664472512111194,-0.29761610994531584,0.13216367473244472,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.01397292911583754, 'anorthite': -0.2583111849447959, 'k_feldspar': -0.018129622098470653, 'NO3src': 0.9088487107181765, 'denit': 1.2287464642289156, 'CaNa_exch': 0.126869656450416, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.054314819104904245}",denit,denitrification,denit,denitrification,2104,development,0,,,2.7792311138685626e-08,9.563881220393856e-09,-0.2327459577986267,6.07070048877695e-09
MF2104_P1_M0->MF2104_P1_M1,MF2104_P1_M0,MF2104_P1_M1,0.6731809105318878,0.999999,13.815509557935018,0.0012586976730172908,-0.0012579061772009371,0.1535665401211995,0.15680259346409725,-0.1456598143493947,0.0032360533428977545,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.056960635080278356, 'anorthite': -0.07811532717872757, 'k_feldspar': -0.005272133377004816, 'NO3src': 0.0, 'denit': 0.22895029439045436, 'CaNa_exch': 0.06357539957140493, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.016625815744500134}",denit,denitrification,NO3src,other,2104,development,1,denitrification,denitrification,0.7212354203317759,0.712740093058007,-0.0012640311085927122,0.7127421772553784
MF2104_P1_M0->MF2104_P2_M1,MF2104_P1_M0,MF2104_P2_M1,0.8134343376034153,0.999999,13.815509557935018,0.004910171480045065,-0.004898155904369302,0.1584340865414414,0.15843408654174934,-0.1470691677531234,3.079481114554028e-13,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11404413729891623, 'anorthite': -0.02917009806153314, 'k_feldspar': 0.04175514937190383, 'NO3src': 0.06673184832495992, 'denit': 0.06898177805595324, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.032302351544097864, 'NaMg_exch': 0.0}",albite,silicate_exchange,albite,silicate_exchange,2104,development,0,,,0.6941452189222791,0.6845937470562509,-0.3480403008834089,0.793354941456462
MF2104_P1_M0->MF2104_P0_M1,MF2104_P1_M0,MF2104_P0_M1,0.9193939866629699,0.999999,13.815509557935018,0.001723367806183557,-0.0017218845118158505,0.15374611326240487,0.15436569278031373,-0.1435510093771441,0.0006195795179088637,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0037595985780957217, 'albite': -0.025812236225173594, 'anorthite': 0.05478091029761093, 'k_feldspar': -0.01825241983258399, 'NO3src': 0.0, 'denit': 0.016247158337859554, 'CaNa_exch': 0.012375448579419777, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00022003990371870043, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.7588990447840995,0.7537484954655066,-2.8168190782380123,0.9969737832887526
MF2104_P1_M0->MF2104_P1_M2,MF2104_P1_M0,MF2104_P1_M2,1.4338708488942111,0.999999,13.815509557935018,0.23551984113151345,-0.21149180550941632,0.194944362041517,0.2934039016241927,-0.25727742659004915,0.09845953958267573,True,7,4,"{'gypsum': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.06571300353701962, 'anorthite': -0.12947541306105426, 'k_feldspar': 0.01355601682358177, 'NO3src': 0.4381624000149213, 'denit': 0.7771824721103856, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.012542156374071656, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,8.055728169966698e-05,5.4626941910637345e-05,-2.4861091674778772,0.002388965378957584
MF2104_P1_M0->MF2104_P2_M2,MF2104_P1_M0,MF2104_P2_M2,1.482729725738497,0.999999,13.815509557935018,0.0040877101437684065,-0.004079378154778193,0.15919888973088792,0.1591988897310248,-0.14772915423490587,1.368904989362818e-13,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.006099976654225585, 'anorthite': 0.19849006914334785, 'k_feldspar': 0.021859529889555897, 'NO3src': 0.0, 'denit': 0.017234207850224424, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0186488112305538, 'MgNa_exch': 0.0272577913672645, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.6809654146795225,0.6699876205383777,-0.0038511491601236694,0.6699037463797157
MF2104_P1_M0->MF2104_P0_M2,MF2104_P1_M0,MF2104_P0_M2,1.5618257639805613,0.999999,13.815509557935018,0.006739770969282719,-0.00671716025011346,0.15578350136607486,0.156178527398318,-0.14512019379192984,0.00039502603224314536,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02306630961690665, 'albite': 0.035041155772021465, 'anorthite': -0.07984570854358512, 'k_feldspar': -0.007485876266882649, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.0012343797398091305, 'NaCa_exch': 0.0, 'MgNa_exch': 0.03198574454975666, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2104,development,0,,,0.73120922678112,0.7253857098591809,-0.006606276270204692,0.7253489975820224
MF2104_P1_M0->MF2104_P1_M3,MF2104_P1_M0,MF2104_P1_M3,2.1656165300574584,0.999999,13.815509557935018,0.24532004929025963,-0.21939256458345033,0.20705021124636652,0.29923458177327455,-0.26177530781523817,0.09218437052690803,True,7,3,"{'gypsum': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.08321577131278604, 'anorthite': -0.12934563686239473, 'k_feldspar': 0.012081604536604005, 'NO3src': 0.643515836993743, 'denit': 0.9762926888046325, 'CaNa_exch': 0.020335945238412288, 'NaCa_exch': 0.0, 'MgNa_exch': 0.019055225713278192, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,5.3028485153819694e-05,3.54266186355249e-05,-3.1270850847763896,0.004427812930961081
MF2104_P1_M0->MF2104_P2_M3,MF2104_P1_M0,MF2104_P2_M3,2.202150420574664,0.999999,13.815509557935018,0.001020796978143085,-0.0010202763192023827,0.16739642502918134,0.16756503183733026,-0.15492041079749153,0.00016860680814892448,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.06253283098830546, 'anorthite': 0.12054659528017389, 'k_feldspar': 0.026227308753087045, 'NO3src': 0.0, 'denit': 0.26481136905448127, 'CaNa_exch': 0.005681505913823215, 'NaCa_exch': 0.0, 'MgNa_exch': 0.047581897060176175, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2104,development,0,,,0.522395707227467,0.49740838930364495,-1.5049536938486734e-05,0.49699072942150885
